INPUT:image	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ACCEPT:verdict	ACCEPT:comment
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/by-the-roulette-1892.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af084eec7c4619a7c6e199	0001cbf7b3--61af084eec7c4619a7c6e199	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-lumberjack-1913.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af084eec7c4619a7c6e199	0001cbf7b3--61af084eec7c4619a7c6e199	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-lumberjack-1913.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af085064610d607e3525bf	0001cbf7b3--61af085064610d607e3525bf	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/by-the-roulette-1892.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af085064610d607e3525bf	0001cbf7b3--61af085064610d607e3525bf	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-voice-1893.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af085064610d607e3525bf	0001cbf7b3--61af085064610d607e3525bf	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-voice-1893.jpg	awe				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0852ad9d9c12b480678a	0001cbf7b3--61af0852ad9d9c12b480678a	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-lumberjack-1913.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0852ad9d9c12b480678a	0001cbf7b3--61af0852ad9d9c12b480678a	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/by-the-roulette-1892.jpg	awe				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0852ad9d9c12b480678a	0001cbf7b3--61af0852ad9d9c12b480678a	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-lumberjack-1913.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af085477ad991000d459fb	0001cbf7b3--61af085477ad991000d459fb	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-voice-1893.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af085477ad991000d459fb	0001cbf7b3--61af085477ad991000d459fb	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/by-the-roulette-1892.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af085477ad991000d459fb	0001cbf7b3--61af085477ad991000d459fb	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-voice-1893.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0859336bb66032ba364a	0001cbf7b3--61af0859336bb66032ba364a	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/by-the-roulette-1892.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0859336bb66032ba364a	0001cbf7b3--61af0859336bb66032ba364a	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-lumberjack-1913.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0859336bb66032ba364a	0001cbf7b3--61af0859336bb66032ba364a	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/street-in-asgardstrand-1902.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0ad6ba2aff5e348ff005	0001cbf7b3--61af0ad6ba2aff5e348ff005	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/melancholy-1892.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0ad6ba2aff5e348ff005	0001cbf7b3--61af0ad6ba2aff5e348ff005	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/children-in-the-street-1915.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0ad6ba2aff5e348ff005	0001cbf7b3--61af0ad6ba2aff5e348ff005	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/snow-falling-in-the-lane-1906.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0ad6ba2aff5e348ff005	0001cbf7b3--61af0ad6ba2aff5e348ff005	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/anxiety-1894.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0ad6ba2aff5e348ff005	0001cbf7b3--61af0ad6ba2aff5e348ff005	+	
